file_info,,,,,,,corrected_fluxes_and_quality_flags,,,,,,,,,,,,,,,storage_fluxes,,,,vertical_advection_fluxes,,gas_densities_concentrations_and_timelags,,,,,,,,,,air_properties,,,,,,,,,,,,,,unrotated_wind,,,rotated_wind,,,,,,rotation_angles_for_tilt_correction,,,turbulence,,,,,,footprint,,,,,,,,uncorrected_fluxes,,,,,,,,,,statistical_flags,,,,,,,,,,,,spikes,,,,,,diagnostic_flags_LI-7200,,,,,,,,,RSSI_LI-7200,variances,,,,,,covariances,,,custom_variables
filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,rand_err_Tau,H,qc_H,rand_err_H,LE,qc_LE,rand_err_LE,co2_flux,qc_co2_flux,rand_err_co2_flux,h2o_flux,qc_h2o_flux,rand_err_h2o_flux,H_strg,LE_strg,co2_strg,h2o_strg,co2_v-adv,h2o_v-adv,co2_molar_density,co2_mole_fraction,co2_mixing_ratio,co2_time_lag,co2_def_timelag,h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_time_lag,h2o_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_LE,LE_scf,un_co2_flux,co2_scf,un_h2o_flux,h2o_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,co2_spikes,h2o_spikes,head_detect_LI-7200,t_out_LI-7200,t_in_LI-7200,aux_in_LI-7200,delta_p_LI-7200,chopper_LI-7200,detector_LI-7200,pll_LI-7200,sync_LI-7200,mean_value_RSSI_LI-7200,u_var,v_var,w_var,ts_var,co2_var,h2o_var,w/ts_cov,w/co2_cov,w/h2o_cov,co2_mean,h2o_mean,co2_mean,h2o_mean,dew_point_mean,avg_signal_strength_7200_mean,co2_signal_strength_7200_mean,h2o_signal_strength_7200_mean,delta_signal_strength_7200_mean,anemometer_diagnostic_mean,_mean
2024-05-28T233000_OTL.ghg,2024-05-29,00:00,150.000,0,36000,36000,-0.277931,0,0.140656E-01,-31.6440,0,1.85150,-1.31367,0,0.530387,6.63881,0,0.379309,-0.296729E-01,0,0.119803E-01,-1.13815,-0.191714,-0.843554E-01,-0.433039E-02,-0.143010E-10,-0.518518E-12,17.0582,416.297,422.677,0.200000,0,618.489,15.0939,15.3252,0.500000,0,292.828,291.431,99398.3,1.18151,1013.74,0.244931E-01,-0.192280E-02,0.111048E-01,1493.52,2093.48,0.939888E-02,71.3413,599.966,286.118,-2.07033,3.24188,-0.713413E-01,3.84723,0.509910E-13,-0.838363E-15,3.84723,8.81801,208.958,122.563,-1.06253,-9999,0.485010,1.24218,313.441,0.555128E-02,24.0882,-0.544726E-01,0,24.9737,-3.78985,8.57265,21.3471,32.5557,45.6598,68.4067,-0.273964,1.01448,-30.8374,1.03334,-1.08167,1.21448,5.46636,1.21448,-0.244326E-01,1.21448,800000099,800000099,800000099,800000099,800000099,800000099,800010199,800010199,80000,80000,89,89,24,4,2,8,9,0,0,0,0,0,0,0,0,0,0,100,1.41617,0.756688,0.311515,0.286269E-01,0.974232,0.130162E-02,-0.257464E-01,0.135931,-0.607560E-03,17.0595,618.534,416.297,15.0939,12.8325,100.320,100.430,100.210,0.220662,0.00000,131.379
2024-05-29T000000_OTL.ghg,2024-05-29,00:30,150.021,0,36000,36000,-0.258229,0,0.126750E-01,-32.3142,0,4.45322,-0.391691,2,0.869535,6.62970,0,0.444512,-0.884168E-02,2,0.196281E-01,-0.902562,-0.131885,-0.769391E-01,-0.297706E-02,-0.135400E-10,-0.490791E-12,16.9857,414.570,420.895,0.200000,0,615.688,15.0271,15.2564,0.200000,0,292.142,290.754,99385.9,1.18414,1013.68,0.244388E-01,-0.572941E-03,0.110803E-01,1486.75,2006.23,0.935724E-02,74.1069,519.475,286.049,-1.77029,3.29172,-0.905532E-01,3.73865,0.181715E-13,-0.797142E-15,3.73865,9.36530,212.923,118.271,-1.38788,-9999,0.466982,1.04413,273.937,0.635182E-02,82.4991,-0.576486E-01,0,25.0691,-3.80434,8.60542,21.4287,32.6801,45.8344,68.6682,-0.254586,1.01431,-31.4551,1.03289,-0.323085,1.21235,5.46848,1.21235,-0.729301E-02,1.21235,800000099,800000099,800000099,800000099,800000099,800000099,800000199,800010199,80000,80000,89,89,26,7,1,6,5,0,0,0,0,0,0,0,0,0,0,100,1.12292,0.679256,0.286094,0.147557,1.27460,0.241387E-02,-0.262051E-01,0.135672,-0.180939E-03,16.9870,615.734,414.570,15.0271,12.7571,100.312,100.423,100.202,0.221123,0.00000,131.918
2024-05-29T003000_OTL.ghg,2024-05-29,01:00,150.042,0,36000,36000,-0.269846,0,0.136844E-01,-32.3914,0,1.67242,1.23847,0,0.982861,6.36026,0,0.292517,0.279469E-01,0,0.221790E-01,-0.451591,-0.300963,-0.761363E-01,-0.679145E-02,0.138903E-10,0.500446E-12,16.9120,412.863,419.097,0.200000,0,609.313,14.8748,15.0994,2.35000,0,291.788,290.416,99354.7,1.18521,1013.59,0.244168E-01,0.181096E-02,0.109778E-01,1471.29,1963.83,0.926233E-02,74.9198,492.531,285.889,-1.87736,3.35728,-0.760638E-01,3.84729,-0.853533E-13,0.821328E-15,3.84729,8.54479,211.787,119.214,-1.13286,-9999,0.477155,1.20506,291.460,0.596994E-02,-26.1545,-0.565082E-01,0,25.2460,-3.83117,8.66613,21.5799,32.9107,46.1577,69.1526,-0.265986,1.01451,-31.4303,1.03340,1.01942,1.21487,5.23533,1.21487,0.230039E-01,1.21487,800000099,800000099,800000099,800000099,800000099,800000099,800000199,800000199,80000,80000,89,89,21,4,0,2,9,0,0,0,0,0,0,0,0,0,0,100,1.36514,0.751559,0.293432,0.271712E-01,0.611829,0.256690E-02,-0.261630E-01,0.129752,0.570126E-03,16.9132,609.363,412.863,14.8749,12.6069,100.399,100.515,100.284,0.230823,0.00000,130.381
2024-05-29T010000_OTL.ghg,2024-05-29,01:30,150.062,0,36000,36000,-0.312754,0,0.165029E-01,-30.0966,0,3.82102,2.35948,2,1.18675,6.37324,0,0.363989,0.532005E-01,2,0.267583E-01,-1.11671,-0.373704,0.264319E-01,-0.842611E-02,-0.270414E-09,-0.960538E-11,16.9343,413.454,419.617,0.200000,0,601.524,14.6864,14.9053,0.200000,0,290.932,289.582,99325.0,1.18836,1013.47,0.243525E-01,0.344739E-02,0.108674E-01,1452.31,1862.56,0.914489E-02,77.9738,410.251,285.691,-1.92181,3.38970,-0.581561E-01,3.89703,-0.294287E-13,-0.159684E-13,3.89703,9.03166,211.483,119.551,-0.855068,-9999,0.513012,1.37396,389.748,0.446442E-02,-12.7556,-0.487114E-01,0,25.5968,-3.88441,8.78655,21.8798,33.3680,46.7991,70.1136,-0.308284,1.01450,-29.1403,1.03343,1.94241,1.21472,5.24669,1.21472,0.437966E-01,1.21472,800000099,800000099,800000099,800000099,800000099,800000099,800000199,800000199,80000,80000,89,89,8,8,3,0,7,0,0,0,0,0,0,0,0,0,0,100,1.52594,0.894286,0.327692,0.125580,0.774734,0.560471E-02,-0.241956E-01,0.129666,0.108238E-02,16.9355,601.569,413.454,14.6864,12.4122,100.452,100.570,100.335,0.234801,0.00000,128.087
2024-05-29T013000_OTL.ghg,2024-05-29,02:00,150.083,0,36000,36000,-0.286666,0,0.145562E-01,-30.5855,1,5.94543,0.462169,2,0.366360,6.63024,0,0.352560,0.104252E-01,2,0.826400E-02,0.583246,-0.256161,0.682000E-01,-0.577824E-02,-0.160039E-09,-0.561390E-11,16.9978,414.982,421.112,0.200000,0,596.256,14.5569,14.7719,0.200000,0,291.359,290.018,99280.1,1.18609,1013.41,0.243992E-01,0.675550E-03,0.107510E-01,1438.91,1914.99,0.906420E-02,75.1394,476.078,285.550,-2.00758,3.34520,-0.941536E-01,3.90251,0.446975E-13,-0.941525E-14,3.90251,10.4295,210.169,120.970,-1.38248,-9999,0.491620,1.24792,337.400,0.515709E-02,-66.1781,-0.517589E-01,0,25.4540,-3.86275,8.73754,21.7577,33.1819,46.5381,69.7225,-0.282550,1.01457,-29.7061,1.03357,0.380210,1.21556,5.45446,1.21556,0.857642E-02,1.21556,800000099,800000099,800000099,800000099,800000099,800000099,800000199,800010199,80000,80000,89,89,18,6,1,2,11,0,0,0,0,0,0,0,0,0,0,100,1.43015,0.760532,0.305150,0.423440,0.807087,0.131135E-02,-0.247140E-01,0.135042,0.212336E-03,16.9991,596.300,414.982,14.5569,12.2564,100.415,100.531,100.298,0.233375,0.00000,127.622
2024-05-29T020000_OTL.ghg,2024-05-29,02:30,150.104,0,36000,36000,-0.273493,0,0.133521E-01,-34.8064,0,2.21225,1.57127,2,0.822002,6.17999,0,0.359256,0.354631E-01,2,0.185523E-01,0.773836,-0.192604,0.891414E-01,-0.434702E-02,-0.169297E-09,-0.587049E-11,17.0708,416.984,423.102,0.200000,0,591.943,14.4593,14.6714,0.200000,0,291.933,290.599,99253.9,1.18345,1013.37,0.244538E-01,0.229801E-02,0.106550E-01,1428.93,1986.71,0.900336E-02,71.9245,557.779,285.444,-1.68947,3.06866,-0.436081E-01,3.50327,0.115414E-13,-0.991732E-14,3.50327,8.80794,212.145,118.835,-0.713227,-9999,0.480726,1.04652,277.155,0.627808E-02,-22.1518,-0.603732E-01,0,25.6066,-3.88590,8.78991,21.8881,33.3808,46.8170,70.1404,-0.269769,1.01380,-33.8137,1.03166,1.30287,1.20601,5.12434,1.20601,0.294055E-01,1.20601,800000099,800000099,800000099,800000099,800000099,800000099,800000199,800010199,80000,80000,89,89,38,11,5,5,12,0,0,0,0,0,0,0,0,0,0,100,1.12697,0.678411,0.287666,0.398833E-01,0.987730,0.282815E-02,-0.281954E-01,0.127140,0.729579E-03,17.0720,591.987,416.984,14.4593,12.1378,100.389,100.505,100.274,0.230946,0.00000,125.865
2024-05-29T023000_OTL.ghg,2024-05-29,03:00,150.125,0,36000,36000,-0.255278,0,0.133073E-01,-28.1224,0,4.94679,-0.112001E-01,2,1.43355,6.13560,0,0.294395,-0.252836E-03,2,0.323616E-01,0.287054,-0.121098,-0.720776E-01,-0.273371E-02,-0.390084E-10,-0.135215E-11,17.0067,415.364,421.431,0.200000,0,589.504,14.3978,14.6081,0.200000,0,292.144,290.815,99218.5,1.18218,1013.33,0.244802E-01,-0.163838E-04,0.105983E-01,1422.38,2013.94,0.896506E-02,70.6267,591.561,285.374,-1.75484,3.25239,-0.581571E-01,3.69606,0.176146E-14,-0.229371E-14,3.69606,8.69699,212.642,118.349,-0.901580,-9999,0.464692,1.11583,309.754,0.561736E-02,2510.90,-0.505187E-01,0,24.7734,-3.75946,8.50390,21.1759,32.2946,45.2937,67.8581,-0.251714,1.01416,-27.3614,1.03256,-0.925250E-02,1.21050,5.06866,1.21050,-0.208869E-03,1.21050,800000099,800000099,800000099,800000099,800000099,800000099,800010199,800010199,80000,80000,89,89,17,7,0,5,2,0,0,0,0,0,0,0,0,0,0,100,1.21161,0.728196,0.291869,0.225630,0.629676,0.514821E-02,-0.228403E-01,0.125886,-0.518753E-05,17.0079,589.548,415.364,14.3978,12.0694,100.385,100.501,100.269,0.232070,0.00000,127.171
2024-05-29T030000_OTL.ghg,2024-05-29,03:30,150.146,0,36000,36000,-0.220456,0,0.115800E-01,-15.0377,0,1.86874,-1.47986,1,0.306351,6.02709,0,0.249036,-0.334238E-01,1,0.691921E-02,0.702393,0.357569,0.189766E-01,0.807602E-02,-0.964591E-10,-0.338235E-11,17.0282,415.791,421.943,0.200000,0,597.096,14.5797,14.7955,0.550000,0,292.692,291.343,99201.6,1.17975,1013.44,0.245303E-01,-0.216586E-02,0.107103E-01,1440.02,2082.05,0.907844E-02,69.1638,642.025,285.562,-1.61073,3.01534,-0.865317E-01,3.41968,-0.240865E-13,-0.566467E-14,3.41968,8.99942,213.143,118.110,-1.44997,-9999,0.432282,0.920562,466.289,0.373159E-02,10.1616,-0.290955E-01,0,24.8793,-3.77554,8.54027,21.2665,32.4327,45.4874,68.1484,-0.217531,1.01345,-14.7316,1.03086,-1.23171,1.20147,5.01645,1.20147,-0.278192E-01,1.20147,800000099,800000099,800000099,800000099,800000099,800000099,800010199,800010199,80000,80000,89,89,23,15,1,0,4,1,0,0,0,0,0,0,0,0,0,100,0.985199,0.605855,0.250070,0.251790E-01,0.443517,0.375515E-03,-0.123214E-01,0.124868,-0.692466E-03,17.0295,597.141,415.791,14.5797,12.2300,100.092,100.202,99.9829,0.218758,0.00000,127.120
2024-05-29T033000_OTL.ghg,2024-05-29,04:00,150.167,0,36000,36000,-0.277344,0,0.138633E-01,-13.4565,0,1.76240,-0.697195,0,0.201873,6.14800,0,0.258780,-0.157439E-01,0,0.455864E-02,-0.251737,-0.385835E-01,0.164833E-01,-0.871283E-03,-0.465978E-10,-0.163030E-11,17.0440,416.162,422.311,0.200000,0,596.312,14.5601,14.7752,0.550000,0,292.500,291.154,99183.1,1.18031,1013.43,0.245188E-01,-0.102021E-02,0.107009E-01,1437.83,2057.42,0.906621E-02,69.8851,619.589,285.538,-1.68805,3.11141,-0.657618E-01,3.54044,-0.515416E-14,-0.273397E-14,3.54044,8.30144,212.973,118.481,-1.06430,-9999,0.484743,1.05639,734.649,0.236848E-02,19.3010,-0.232077E-01,0,26.1001,-3.96078,8.95930,22.3099,34.0241,47.7192,71.4921,-0.273626,1.01359,-13.1450,1.03126,-0.579402,1.20330,5.10928,1.20330,-0.130839E-01,1.20330,800000099,800000099,800000099,800000099,800000099,800000099,800010199,800010199,80000,80000,89,89,26,12,4,1,6,3,0,0,0,0,0,0,0,0,0,100,1.17293,0.660935,0.278923,0.198058E-01,0.393494,0.202852E-03,-0.109893E-01,0.127116,-0.325520E-03,17.0453,596.357,416.162,14.5601,12.2035,100.004,100.114,99.8932,0.220952,0.00000,127.870
2024-05-29T040000_OTL.ghg,2024-05-29,04:30,150.187,1,36000,36000,-0.236517,0,0.125888E-01,-8.73092,0,1.09239,-0.482319,1,0.144259,5.99104,0,0.287381,-0.108903E-01,1,0.325724E-02,-0.162241,-0.217521E-01,0.484827E-01,-0.491143E-03,-0.745691E-10,-0.260012E-11,17.0863,417.254,423.414,0.200000,0,595.775,14.5491,14.7639,0.500000,0,292.377,291.032,99172.3,1.18068,1013.42,0.245111E-01,-0.705695E-03,0.106962E-01,1436.58,2041.68,0.905932E-02,70.3628,605.097,285.525,-1.49935,3.14090,-0.656609E-01,3.48104,0.909356E-13,-0.436426E-14,3.48104,8.91858,215.958,115.518,-1.08080,-9999,0.447575,1.03373,891.214,0.195239E-02,18.1020,-0.163031E-01,0,25.3006,-3.83947,8.68489,21.6266,32.9819,46.2576,69.3024,-0.233381,1.01344,-8.53330,1.03090,-0.401475,1.20137,4.98685,1.20137,-0.906494E-02,1.20137,800000099,800000099,800000099,800000099,800000099,800000099,800010199,800010199,80000,80000,89,89,39,11,2,2,2,11,0,0,0,0,0,0,0,0,0,100,1.10496,0.705432,0.257059,0.996850E-02,0.512809,0.115788E-03,-0.713172E-02,0.124030,-0.225457E-03,17.0875,595.819,417.253,14.5491,12.1907,99.9793,100.091,99.8676,0.223302,0.00000,127.099
2024-05-29T043000_OTL.ghg,2024-05-29,05:00,150.208,1,36000,36000,-0.208030,0,0.113021E-01,-14.6380,0,1.02225,-0.309119,1,0.450580,5.33610,0,0.232953,-0.698007E-02,1,0.101743E-01,0.854045E-01,-0.774130E-01,0.421850E-01,-0.174802E-02,0.273759E-10,0.949819E-12,17.1212,418.203,424.361,0.200000,0,594.027,14.5097,14.7233,0.200000,0,292.438,291.096,99169.3,1.18040,1013.40,0.245169E-01,-0.452309E-03,0.106647E-01,1432.67,2049.96,0.903480E-02,69.8879,617.285,285.484,-0.865163,3.46919,-0.646795E-01,3.57603,-0.420378E-13,0.159895E-14,3.57603,8.63534,226.979,104.003,-1.03636,-9999,0.419806,1.08651,438.626,0.396693E-02,47.3541,-0.291490E-01,0,24.1739,-3.66848,8.29811,20.6635,31.5131,44.1976,66.2160,-0.205202,1.01378,-14.2700,1.03169,-0.256371,1.20575,4.42555,1.20575,-0.578899E-02,1.20575,800000099,800000099,800000099,800000099,800000099,800000099,800010199,800010199,80000,80000,89,89,36,6,3,7,6,1,0,0,0,0,0,0,0,0,0,100,1.15047,0.769222,0.253346,0.930577E-02,0.438079,0.834366E-03,-0.119293E-01,0.110091,-0.144009E-03,17.1225,594.072,418.203,14.5097,12.1502,100.040,100.150,99.9303,0.219728,0.00000,129.601
2024-05-29T050000_OTL.ghg,2024-05-29,05:30,150.229,1,36000,36000,-0.201599,0,0.108349E-01,-13.3879,0,2.89099,0.468920,2,0.281974,3.97198,0,0.188498,0.105917E-01,2,0.636908E-02,0.422494,-0.108008,0.969858E-02,-0.243962E-02,0.414254E-11,0.143107E-12,17.1202,418.422,424.559,0.200000,0,591.430,14.4547,14.6667,0.200000,0,292.752,291.414,99164.0,1.17907,1013.38,0.245446E-01,0.686341E-03,0.106123E-01,1427.19,2091.37,0.900053E-02,68.2420,664.178,285.425,-0.927292,3.19883,-0.360749E-01,3.33071,0.211465E-13,0.241968E-15,3.33071,8.46288,224.917,106.166,-0.620581,-9999,0.413499,0.958762,458.274,0.379685E-02,-28.5504,-0.270972E-01,0,24.2543,-3.68068,8.32571,20.7322,31.6179,44.3446,66.4362,-0.198958,1.01328,-13.0283,1.03042,0.391026,1.19920,3.31218,1.19920,0.883227E-02,1.19920,800000099,800000099,800000099,800000099,800000099,800000099,800010199,800010199,80000,80000,89,89,23,5,2,0,6,0,0,0,0,0,0,0,0,0,0,100,0.997304,0.676338,0.243880,0.981513E-01,0.283279,0.409508E-03,-0.109037E-01,0.824833E-01,0.219950E-03,17.1215,591.474,418.422,14.4547,12.0983,100.184,100.293,100.076,0.217536,0.00000,125.454
2024-05-29T053000_OTL.ghg,2024-05-29,06:00,150.250,1,36000,36000,-0.249293,0,0.131710E-01,-24.3039,0,2.76084,2.61380,0,0.590953,2.59444,0,0.175984,0.590094E-01,0,0.133414E-01,-0.691480,-0.707160E-01,0.597166E-02,-0.159649E-02,0.222009E-09,0.764795E-11,17.1253,418.556,424.680,0.200000,0,589.947,14.4188,14.6297,2.00000,0,292.227,290.895,99173.8,1.18131,1013.35,0.244981E-01,0.382381E-02,0.106060E-01,1423.80,2024.11,0.897814E-02,70.3422,600.305,285.389,-0.833057,3.25472,-0.261243E-01,3.35974,0.340803E-13,0.129638E-13,3.35974,7.66797,226.998,104.357,-0.445518,-9999,0.459381,1.07795,346.162,0.502655E-02,-9.29830,-0.441956E-01,0,25.2702,-3.83485,8.67443,21.6006,32.9422,46.2019,69.2189,-0.245992,1.01342,-23.5531,1.03074,2.17622,1.20107,2.16010,1.20107,0.491306E-01,1.20107,800000099,800000099,800000099,800000099,800000099,800000099,800010199,800011199,80000,80000,89,89,34,4,1,3,11,0,0,0,0,0,0,0,0,0,0,100,1.18448,0.699784,0.271620,0.467338E-01,0.235755,0.967652E-03,-0.196755E-01,0.536893E-01,0.122114E-02,17.1266,589.991,418.556,14.4188,12.0691,100.283,100.395,100.171,0.224047,0.00000,127.348
2024-05-29T060000_OTL.ghg,2024-05-29,06:30,150.271,1,36000,36000,-0.237602,0,0.124533E-01,-11.6559,0,1.48702,6.50692,0,0.908485,-1.94477,0,0.214445,0.146855,0,0.205037E-01,-0.429925,0.982754E-02,-0.842291E-01,0.221799E-03,0.467275E-10,0.161758E-11,17.0463,416.663,422.761,0.200000,0,590.097,14.4238,14.6349,2.10000,0,291.903,290.572,99161.4,1.18247,1013.34,0.244740E-01,0.951621E-02,0.106201E-01,1424.11,1983.28,0.898125E-02,71.8058,559.172,285.393,-0.864772,3.26598,-0.295636E-01,3.37866,0.454539E-13,0.274121E-14,3.37866,7.32214,226.253,104.831,-0.501349,-9999,0.448259,1.00762,670.558,0.259485E-02,-1.79131,-0.217004E-01,0,25.5750,-3.88111,8.77908,21.8611,33.3396,46.7593,70.0540,-0.234489,1.01328,-11.0288,1.03048,5.42580,1.19926,-1.62165,1.19926,0.122455,1.19926,800000099,800000099,800000099,800000099,800000099,800000099,800010199,800010199,80000,80000,89,89,29,11,2,9,3,0,0,0,0,0,0,0,0,0,0,100,1.05218,0.712027,0.251025,0.178228E-01,0.259926,0.195882E-02,-0.920411E-02,-0.402666E-01,0.304065E-02,17.0475,590.140,416.663,14.4237,12.0856,100.351,100.467,100.236,0.231041,0.00000,128.041
2024-05-29T063000_OTL.ghg,2024-05-29,07:00,150.292,1,36000,36000,-0.210693,0,0.121506E-01,-10.5157,0,1.61951,2.16918,0,0.709421,-1.02208,0,0.193488,0.489880E-01,0,0.160213E-01,0.886000,0.109004,0.241727E-01,0.246171E-02,0.414931E-10,0.144003E-11,17.0741,417.208,423.338,0.200000,0,592.560,14.4792,14.6920,2.35000,0,292.578,291.239,99152.2,1.17963,1013.39,0.245329E-01,0.317442E-02,0.106353E-01,1429.43,2068.41,0.901581E-02,69.1077,638.979,285.449,-0.912449,3.16321,-0.302632E-01,3.29232,0.219383E-13,0.243018E-14,3.29232,8.65918,225.336,106.091,-0.526674,-9999,0.422622,1.02767,622.868,0.279353E-02,-4.84777,-0.208143E-01,0,24.5938,-3.73220,8.44225,21.0224,32.0605,44.9653,67.3662,-0.207963,1.01313,-10.1437,1.03009,1.81177,1.19727,-0.853672,1.19727,0.409163E-01,1.19727,800000099,800000099,800000099,800000099,800000099,800000099,800010199,800010199,80000,80000,89,89,38,16,1,5,12,0,0,0,0,0,0,0,0,0,0,100,1.10424,0.705014,0.246095,0.195566E-01,0.261283,0.152812E-02,-0.848542E-02,-0.212494E-01,0.101848E-02,17.0754,592.599,417.208,14.4791,12.1254,100.198,100.310,100.087,0.223690,0.00000,126.554
